name,confirmed,recovered,death,added_date
嘉兴,45,25,-,20200224
绍兴,42,30,-,20200224
省十里丰监狱,36,0,-,20200224
丽水,17,14,-,20200224
衢州,14,10,-,20200224
湖州,10,7,-,20200224
舟山,10,5,-,20200224
待确认,-,1,-,20200224
长沙,242,143,2,20200224
岳阳,156,91,1,20200224
邵阳,102,88,1,20200224
常德,82,62,-,20200224
株洲,80,50,-,20200224
娄底,76,55,-,20200224
益阳,59,55,-,20200224
衡阳,48,37,-,20200224
永州,43,37,-,20200224
怀化,40,38,-,20200224
郴州,39,31,-,20200224
湘潭,36,25,-,20200224
湘西州,8,8,-,20200224
张家界,5,5,-,20200224
合肥,174,103,1,20200224
蚌埠,160,107,5,20200224
阜阳,155,104,-,20200224
亳州,108,80,-,20200224
安庆,83,69,-,20200224
六安,69,44,-,20200224
宿州,41,26,-,20200224
马鞍山,38,19,-,20200224
芜湖,33,27,-,20200224
铜陵,29,18,-,20200224
淮北,27,17,-,20200224
淮南,27,15,-,20200224
池州,17,10,-,20200224
滁州,13,8,-,20200224
黄山,9,6,-,20200224
宣城,6,4,-,20200224
待确认,-,5,-,20200224
南昌,229,181,-,20200224
新余,130,103,-,20200224
上饶,123,90,-,20200224
九江,118,57,-,20200224
宜春,106,76,-,20200224
赣州,76,49,1,20200224
抚州,72,51,-,20200224
萍乡,33,16,-,20200224
吉安,22,13,-,20200224
鹰潭,18,6,-,20200224
景德镇,6,3,-,20200224
赣江新区,1,0,-,20200224
济宁,257,31,-,20200224
青岛,60,36,1,20200224
临沂,49,44,-,20200224
济南,47,24,-,20200224
烟台,47,19,-,20200224
潍坊,44,22,-,20200224
威海,38,22,-,20200224
聊城,38,24,-,20200224
德州,37,15,2,20200224
泰安,35,22,1,20200224
淄博,30,16,-,20200224
枣庄,24,18,-,20200224
菏泽,18,16,-,20200224
日照,16,11,-,20200224
滨州,15,11,-,20200224
南京,93,52,-,20200224
苏州,87,50,-,20200224
徐州,79,66,-,20200224
淮安,66,39,-,20200224
无锡,55,41,-,20200224
常州,51,41,-,20200224
连云港,48,24,-,20200224
南通,40,33,-,20200224
泰州,37,26,-,20200224
盐城,27,24,-,20200224
扬州,23,17,-,20200224
宿迁,13,9,-,20200224
镇江,12,10,-,20200224
万州区,118,66,4,20200224
江北区,28,11,-,20200224
云阳县,25,21,-,20200224
綦江区,23,12,-,20200224
合川区,23,13,-,20200224
奉节县,22,11,-,20200224
长寿区,22,11,-,20200224
开州区,21,16,1,20200224
忠县,21,18,-,20200224
九龙坡区,20,11,1,20200224
垫江县,20,10,-,20200224
渝中区,20,16,-,20200224
潼南区,18,7,-,20200224
两江新区,17,10,-,20200224
渝北区,17,10,-,20200224
南岸区,15,5,-,20200224
石柱县,15,11,-,20200224
大足区,14,9,-,20200224
巫溪县,14,9,-,20200224
丰都县,10,4,-,20200224
巫山县,10,6,-,20200224
铜梁区,10,4,-,20200224
璧山区,9,7,-,20200224
荣昌区,9,5,-,20200224
沙坪坝区,9,1,-,20200224
大渡口区,7,6,-,20200224
巴南区,6,3,-,20200224
永川区,5,4,-,20200224
涪陵区,5,2,-,20200224
梁平区,4,4,-,20200224
江津区,4,4,-,20200224
高新区,4,2,-,20200224
城口县,2,2,-,20200224
黔江区,2,2,-,20200224
彭水县,2,0,-,20200224
武隆县,1,1,-,20200224
秀山县,1,1,-,20200224
酉阳县,1,0,-,20200224
万盛经开区,1,0,-,20200224
成都,143,78,3,20200224
甘孜州,69,12,-,20200224
达州,41,13,-,20200224
南充,39,22,-,20200224
广安,30,20,-,20200224
巴中,24,10,-,20200224
泸州,24,8,-,20200224
内江,22,11,-,20200224
绵阳,22,12,-,20200224
德阳,18,7,-,20200224
遂宁,17,10,-,20200224
攀枝花,16,16,-,20200224
凉山州,13,8,-,20200224
宜宾,12,8,-,20200224
自贡,9,7,-,20200224
眉山,8,6,-,20200224
雅安,7,4,-,20200224
广元,6,6,-,20200224
乐山,3,2,-,20200224
资阳,3,2,-,20200224
阿坝州,1,1,-,20200224
哈尔滨,198,54,3,20200224
双鸭山,52,20,3,20200224
绥化,47,29,4,20200224
鸡西,46,18,-,20200224
齐齐哈尔,43,24,1,20200224
大庆,26,9,1,20200224
七台河,17,10,-,20200224
佳木斯,15,15,-,20200224
牡丹江,14,7,-,20200224
黑河,14,9,-,20200224
鹤岗,5,4,-,20200224
大兴安岭地区,2,2,-,20200224
伊春,1,0,-,20200224
待确认,-,23,-,20200224
海淀区,62,-,-,20200224
朝阳区,60,-,-,20200224
西城区,53,-,-,20200224
丰台区,41,-,-,20200224
大兴区,39,16,-,20200224
昌平区,29,3,-,20200224
通州区,19,1,-,20200224
房山区,16,-,-,20200224
石景山区,14,5,-,20200224
东城区,12,1,-,20200224
顺义区,10,-,-,20200224
怀柔区,7,3,-,20200224
密云区,7,-,-,20200224
门头沟区,3,-,-,20200224
延庆区,1,-,-,20200224
外地来京人员,26,2,-,20200224
待确认,-,167,4,20200224
浦东新区,60,48,-,20200224
宝山区,21,12,-,20200224
闵行区,19,16,-,20200224
徐汇区,18,15,-,20200224
静安区,16,12,-,20200224
松江区,14,10,-,20200224
长宁区,13,12,-,20200224
普陀区,11,8,-,20200224
嘉定区,9,6,-,20200224
杨浦区,9,6,-,20200224
奉贤区,9,5,-,20200224
虹口区,7,5,-,20200224
黄浦区,6,4,-,20200224
青浦区,5,5,-,20200224
崇明区,4,2,-,20200224
金山区,3,2,-,20200224
外地来沪人员,111,81,-,20200224
待确认,-,12,3,20200224
唐山,58,20,1,20200224
沧州,48,28,3,20200224
张家口,34,28,-,20200224
保定,32,29,-,20200224
邯郸,32,26,-,20200224
廊坊,30,27,-,20200224
石家庄,29,21,-,20200224
邢台,23,19,1,20200224
秦皇岛,10,8,1,20200224
衡水,8,8,-,20200224
承德,7,7,-,20200224
福州,71,53,1,20200224
莆田,55,24,-,20200224
泉州,46,21,-,20200224
厦门,35,23,-,20200224
宁德,26,20,-,20200224
南平,20,10,-,20200224
漳州,20,14,-,20200224
三明,14,5,-,20200224
龙岩,6,4,-,20200224
南宁,55,34,-,20200224
北海,44,14,1,20200224
桂林,32,17,-,20200224
河池,27,4,1,20200224
柳州,24,12,-,20200224
防城港,19,6,-,20200224
玉林,11,6,-,20200224
来宾,11,-,-,20200224
钦州,8,7,-,20200224
贵港,8,3,-,20200224
梧州,5,5,-,20200224
贺州,4,2,-,20200224
百色,3,2,-,20200224
西安,120,80,1,20200224
安康,26,17,-,20200224
汉中,26,10,-,20200224
咸阳,17,14,-,20200224
渭南,15,7,-,20200224
宝鸡,13,12,-,20200224
延安,8,8,-,20200224
铜川,8,6,-,20200224
商洛,7,5,-,20200224
榆林,3,3,-,20200224
韩城,1,1,-,20200224
杨凌示范区,1,0,-,20200224
昆明,53,32,-,20200224
昭通,25,14,-,20200224
西双版纳傣族自治州,15,12,1,20200224
玉溪,14,9,1,20200224
大理州,13,11,-,20200224
曲靖,13,9,-,20200224
红河州,9,4,-,20200224
保山,9,5,-,20200224
丽江,7,7,-,20200224
德宏州,5,2,-,20200224
普洱,4,4,-,20200224
楚雄州,4,4,-,20200224
文山,2,1,-,20200224
临沧,1,1,-,20200224
三亚,54,32,1,20200224
海口,39,20,-,20200224
儋州,15,12,1,20200224
万宁,13,9,-,20200224
澄迈,9,6,1,20200224
昌江黎族自治县,7,3,-,20200224
琼海,6,4,1,20200224
临高,6,5,-,20200224
陵水黎族自治县,4,4,-,20200224
东方,3,2,-,20200224
定安,3,2,1,20200224
文昌,3,3,-,20200224
保亭黎族苗族自治县,3,1,-,20200224
乐东黎族自治县,2,2,-,20200224
琼中黎族苗族自治县,1,1,-,20200224
贵阳,36,23,1,20200224
遵义,32,18,-,20200224
毕节地区,23,14,-,20200224
黔南州,17,13,-,20200224
六盘水,10,8,1,20200224
黔东南州,10,9,-,20200224
铜仁地区,10,10,-,20200224
黔西南州,4,4,-,20200224
安顺,4,3,-,20200224
宝坻区,60,26,1,20200224
河东区,15,10,-,20200224
河北区,12,10,-,20200224
和平区,6,5,-,20200224
南开区,6,2,-,20200224
北辰区,6,3,-,20200224
西青区,4,4,-,20200224
河西区,4,4,-,20200224
宁河区,4,1,-,20200224
东丽区,4,4,-,20200224
滨海新区,3,2,-,20200224
红桥区,2,2,-,20200224
武清区,2,2,-,20200224
津南区,1,1,-,20200224
外地来津人员,6,5,-,20200224
待确认,-,-,2,20200224
晋中,36,23,-,20200224
太原,20,12,-,20200224
运城,19,17,-,20200224
大同,12,8,-,20200224
晋城,10,5,-,20200224
朔州,8,5,-,20200224
长治,8,3,-,20200224
忻州,7,4,-,20200224
吕梁,6,6,-,20200224
阳泉,4,4,-,20200224
临汾,2,2,-,20200224
沈阳,28,18,-,20200224
大连,19,11,-,20200224
葫芦岛,12,5,1,20200224
锦州,12,9,-,20200224
盘锦,11,7,-,20200224
阜新,8,6,-,20200224
铁岭,7,3,-,20200224
丹东,7,6,-,20200224
朝阳,6,3,-,20200224
鞍山,4,-,-,20200224
辽阳,3,3,-,20200224
本溪,3,3,-,20200224
营口,1,1,-,20200224
长春,45,27,-,20200224
四平,15,9,1,20200224
辽源,7,1,-,20200224
通化,6,2,-,20200224
公主岭,6,3,-,20200224
延边,5,4,-,20200224
吉林市,5,5,-,20200224
松原,2,2,-,20200224
白城,1,0,-,20200224
梅河口,1,1,-,20200224
兰州,36,31,2,20200224
天水,12,12,-,20200224
平凉,9,6,-,20200224
定西,9,8,-,20200224
甘南州,8,6,-,20200224
陇南,4,4,-,20200224
白银,4,3,-,20200224
临夏州,3,3,-,20200224
庆阳,3,2,-,20200224
张掖,2,2,-,20200224
金昌,1,1,-,20200224
乌鲁木齐,23,13,-,20200224
伊犁州,18,6,-,20200224
第四师,10,-,-,20200224
第八师,4,1,1,20200224
第九师,4,-,1,20200224
昌吉州,4,3,-,20200224
吐鲁番地区,3,1,-,20200224
巴音郭楞蒙古自治州,3,2,-,20200224
第十二师,3,-,-,20200224
第六师,2,-,-,20200224
第七师,1,1,-,20200224
阿克苏地区,1,1,-,20200224
包头,11,4,-,20200224
鄂尔多斯,11,7,-,20200224
锡林郭勒盟,9,2,-,20200224
赤峰,9,3,-,20200224
巴彦淖尔,8,6,-,20200224
呼伦贝尔,7,4,-,20200224
呼和浩特,7,2,-,20200224
通辽,7,1,-,20200224
乌兰察布,3,1,-,20200224
乌海,2,0,-,20200224
兴安盟,1,0,-,20200224
银川,33,28,-,20200224
吴忠,28,21,-,20200224
固原,5,4,-,20200224
中卫,3,3,-,20200224
宁东管委会,1,1,-,20200224
石嘴山,1,1,-,20200224
西宁,15,15,-,20200224
海北州,3,3,-,20200224
拉萨,1,1,-,20200224
武汉,34680,10348,2043,20200225
孝感,2044,1328,110,20200225
黄冈,1038,1760,106,20200225
荆州,758,776,42,20200225
鄂州,842,502,41,20200225
随州,668,601,36,20200225
襄阳,552,593,30,20200225
黄石,409,568,31,20200225
宜昌,569,328,29,20200225
荆门,451,432,37,20200225
咸宁,321,504,11,20200225
十堰,352,316,3,20200225
仙桃,240,316,19,20200225
天门,200,282,13,20200225
恩施,96,151,4,20200225
潜江,96,91,8,20200225
神农架林区,1,10,0,20200225
深圳,152,262,3,20200225
广州,135,210,1,20200225
珠海,41,56,1,20200225
东莞,56,40,1,20200225
佛山,48,36,-,20200225
中山,13,53,-,20200225
惠州,13,49,-,20200225
汕头,4,21,-,20200225
江门,13,10,-,20200225
湛江,8,14,-,20200225
肇庆,8,10,1,20200225
梅州,5,11,-,20200225
茂名,7,7,-,20200225
阳江,4,10,-,20200225
清远,0,12,-,20200225
韶关,3,7,-,20200225
揭阳,3,5,-,20200225
汕尾,1,4,-,20200225
潮州,1,4,-,20200225
河源,1,3,-,20200225
待确认,0,1,-,20200225
信阳,75,197,2,20200225
郑州,38,118,1,20200225
南阳,23,129,3,20200225
驻马店,14,125,-,20200225
商丘,12,75,4,20200225
周口,27,49,-,20200225
平顶山,13,44,1,20200225
新乡,6,48,3,20200225
安阳,12,41,-,20200225
许昌,7,32,-,20200225
漯河,12,23,-,20200225
焦作,5,26,1,20200225
洛阳,10,20,1,20200225
开封,10,16,-,20200225
鹤壁,8,11,-,20200225
濮阳,7,10,-,20200225
三门峡,0,6,1,20200225
济源,2,3,-,20200225
待确认,0,17,2,20200225
温州,186,317,1,20200225
杭州,32,137,-,20200225
宁波,34,123,-,20200225
台州,48,98,-,20200225
金华,16,39,-,20200225
嘉兴,17,28,-,20200225
绍兴,12,30,-,20200225
省十里丰监狱,36,0,-,20200225
丽水,3,14,-,20200225
衢州,4,10,-,20200225
湖州,3,7,-,20200225
舟山,5,5,-,20200225
长沙,88,152,2,20200225
岳阳,49,106,1,20200225
邵阳,13,88,1,20200225
常德,16,66,-,20200225
株洲,26,54,-,20200225
娄底,20,56,-,20200225
益阳,3,56,-,20200225
衡阳,10,38,-,20200225
永州,2,41,-,20200225
怀化,1,39,-,20200225
郴州,8,31,-,20200225
湘潭,10,26,-,20200225
湘西州,0,8,-,20200225
张家界,0,5,-,20200225
待确认,0,1,-,20200225
合肥,54,119,1,20200225
蚌埠,42,113,5,20200225
阜阳,46,109,-,20200225
亳州,20,88,-,20200225
安庆,14,69,-,20200225
六安,24,45,-,20200225
宿州,12,29,-,20200225
马鞍山,17,21,-,20200225
芜湖,5,28,-,20200225
铜陵,7,22,-,20200225
淮北,7,20,-,20200225
淮南,9,18,-,20200225
池州,4,13,-,20200225
滁州,4,9,-,20200225
黄山,3,6,-,20200225
宣城,2,4,-,20200225
南昌,45,184,-,20200225
新余,21,109,-,20200225
上饶,26,97,-,20200225
九江,56,62,-,20200225
宜春,22,84,-,20200225
赣州,22,53,1,20200225
抚州,20,52,-,20200225
萍乡,17,16,-,20200225
吉安,10,12,-,20200225
鹰潭,8,10,-,20200225
景德镇,3,3,-,20200225
赣江新区,1,0,-,20200225
济宁,223,35,-,20200225
青岛,21,38,1,20200225
临沂,5,44,-,20200225
济南,23,24,-,20200225
烟台,27,20,-,20200225
潍坊,20,24,-,20200225
威海,11,27,-,20200225
聊城,10,28,-,20200225
德州,20,15,2,20200225
泰安,11,22,2,20200225
淄博,13,16,1,20200225
枣庄,4,20,-,20200225
菏泽,1,17,-,20200225
日照,5,11,-,20200225
滨州,4,11,-,20200225
南京,36,57,-,20200225
苏州,30,57,-,20200225
徐州,12,67,-,20200225
淮安,20,46,-,20200225
无锡,14,41,-,20200225
常州,10,41,-,20200225
连云港,23,25,-,20200225
南通,6,34,-,20200225
泰州,9,28,-,20200225
盐城,3,24,-,20200225
扬州,6,17,-,20200225
宿迁,2,11,-,20200225
镇江,2,10,-,20200225
万州区,42,72,4,20200225
江北区,17,11,-,20200225
云阳县,4,21,-,20200225
綦江区,10,13,-,20200225
合川区,9,14,-,20200225
奉节县,10,12,-,20200225
长寿区,11,11,-,20200225
开州区,2,18,1,20200225
忠县,3,18,-,20200225
九龙坡区,9,11,1,20200225
垫江县,10,10,-,20200225
渝中区,4,16,-,20200225
潼南区,11,7,-,20200225
两江新区,7,10,-,20200225
渝北区,7,10,-,20200225
南岸区,10,5,-,20200225
石柱县,4,11,-,20200225
大足区,5,9,-,20200225
巫溪县,4,10,-,20200225
丰都县,6,4,-,20200225
巫山县,3,7,-,20200225
铜梁区,6,4,-,20200225
璧山区,2,7,-,20200225
荣昌区,4,5,-,20200225
沙坪坝区,8,1,-,20200225
大渡口区,1,6,-,20200225
巴南区,3,3,-,20200225
永川区,1,4,-,20200225
涪陵区,3,2,-,20200225
梁平区,0,4,-,20200225
江津区,0,4,-,20200225
高新区,1,3,-,20200225
城口县,0,2,-,20200225
黔江区,0,2,-,20200225
彭水县,2,0,-,20200225
武隆县,0,1,-,20200225
秀山县,0,1,-,20200225
酉阳县,1,0,-,20200225
万盛经开区,1,0,-,20200225
成都,61,79,3,20200225
甘孜州,51,18,-,20200225
达州,27,15,-,20200225
南充,16,23,-,20200225
广安,10,20,-,20200225
巴中,14,10,-,20200225
泸州,12,12,-,20200225
内江,9,13,-,20200225
绵阳,9,13,-,20200225
德阳,10,8,-,20200225
遂宁,7,10,-,20200225
攀枝花,0,16,-,20200225
凉山州,4,9,-,20200225
宜宾,2,10,-,20200225
自贡,1,8,-,20200225
眉山,2,6,-,20200225
雅安,2,5,-,20200225
广元,0,6,-,20200225
资阳,2,2,-,20200225
乐山,0,3,-,20200225
阿坝州,0,1,-,20200225
哈尔滨,118,77,3,20200225
双鸭山,26,23,3,20200225
绥化,8,35,4,20200225
鸡西,26,20,-,20200225
齐齐哈尔,16,26,1,20200225
大庆,13,12,1,20200225
七台河,7,10,-,20200225
佳木斯,0,15,-,20200225
牡丹江,6,8,-,20200225
黑河,5,9,-,20200225
鹤岗,1,4,-,20200225
大兴安岭地区,0,2,-,20200225
伊春,1,0,-,20200225
海淀区,62,-,-,20200225
朝阳区,60,-,-,20200225
西城区,53,-,-,20200225
丰台区,41,-,-,20200225
大兴区,23,16,-,20200225
昌平区,26,3,-,20200225
通州区,18,1,-,20200225
房山区,16,-,-,20200225
石景山区,9,5,-,20200225
东城区,12,1,-,20200225
顺义区,10,-,-,20200225
怀柔区,4,3,-,20200225
密云区,7,-,-,20200225
门头沟区,3,-,-,20200225
延庆区,1,-,-,20200225
外地来京人员,24,2,-,20200225
待确认,0,184,4,20200225
浦东新区,10,50,-,20200225
宝山区,9,12,-,20200225
闵行区,2,17,-,20200225
徐汇区,3,15,-,20200225
静安区,4,12,-,20200225
松江区,3,11,-,20200225
长宁区,0,13,-,20200225
普陀区,2,9,-,20200225
嘉定区,3,6,-,20200225
杨浦区,2,7,-,20200225
奉贤区,2,7,-,20200225
虹口区,1,6,-,20200225
黄浦区,2,4,-,20200225
青浦区,1,5,-,20200225
崇明区,2,2,-,20200225
金山区,0,3,-,20200225
外地来沪人员,22,89,-,20200225
待确认,0,-,3,20200225
唐山,30,27,1,20200225
沧州,12,33,3,20200225
张家口,2,32,-,20200225
保定,0,32,-,20200225
邯郸,4,28,-,20200225
廊坊,2,28,-,20200225
石家庄,7,22,-,20200225
邢台,2,20,1,20200225
秦皇岛,1,8,1,20200225
衡水,0,8,-,20200225
承德,0,7,-,20200225
福州,9,61,1,20200225
莆田,25,30,-,20200225
泉州,25,22,-,20200225
厦门,8,27,-,20200225
宁德,4,22,-,20200225
南平,8,12,-,20200225
漳州,6,14,-,20200225
三明,6,8,-,20200225
龙岩,1,5,-,20200225
待确认,0,5,-,20200225
南宁,19,36,-,20200225
北海,15,28,1,20200225
桂林,6,26,-,20200225
河池,21,6,1,20200225
柳州,12,12,-,20200225
防城港,9,10,-,20200225
玉林,5,6,-,20200225
来宾,11,-,-,20200225
钦州,1,7,-,20200225
贵港,3,5,-,20200225
梧州,0,5,-,20200225
贺州,0,4,-,20200225
百色,0,3,-,20200225
西安,32,87,1,20200225
安康,6,20,-,20200225
汉中,13,13,-,20200225
咸阳,2,15,-,20200225
渭南,7,8,-,20200225
宝鸡,1,12,-,20200225
延安,0,8,-,20200225
铜川,2,6,-,20200225
商洛,2,5,-,20200225
榆林,0,3,-,20200225
韩城,0,1,-,20200225
杨凌示范区,0,1,-,20200225
昆明,17,36,-,20200225
昭通,10,15,-,20200225
西双版纳傣族自治州,2,12,1,20200225
玉溪,1,12,1,20200225
大理州,1,12,-,20200225
曲靖,3,10,-,20200225
红河州,4,5,-,20200225
保山,2,7,-,20200225
丽江,0,7,-,20200225
德宏州,3,2,-,20200225
普洱,0,4,-,20200225
楚雄州,0,4,-,20200225
文山,0,2,-,20200225
临沧,0,1,-,20200225
三亚,14,39,1,20200225
海口,10,29,-,20200225
儋州,2,12,1,20200225
万宁,4,9,-,20200225
澄迈,2,6,1,20200225
昌江黎族自治县,4,3,-,20200225
琼海,1,4,1,20200225
临高,1,5,-,20200225
陵水黎族自治县,0,4,-,20200225
东方,1,2,-,20200225
定安,0,2,1,20200225
文昌,0,3,-,20200225
保亭黎族苗族自治县,2,1,-,20200225
乐东黎族自治县,0,2,-,20200225
琼中黎族苗族自治县,0,1,-,20200225
待确认,0,2,-,20200225
贵阳,12,23,1,20200225
遵义,14,18,-,20200225
毕节地区,9,14,-,20200225
黔南州,4,13,-,20200225
六盘水,1,8,1,20200225
黔东南州,0,10,-,20200225
铜仁地区,0,10,-,20200225
黔西南州,0,4,-,20200225
安顺,1,3,-,20200225
宝坻区,29,30,1,20200225
河东区,4,11,-,20200225
河北区,2,10,-,20200225
和平区,1,5,-,20200225
南开区,4,2,-,20200225
北辰区,3,3,-,20200225
西青区,0,4,-,20200225
河西区,0,4,-,20200225
宁河区,3,1,-,20200225
东丽区,0,4,-,20200225
滨海新区,0,3,-,20200225
红桥区,0,2,-,20200225
武清区,0,2,-,20200225
津南区,0,1,-,20200225
外地来津人员,1,5,-,20200225
待确认,0,4,2,20200225
晋中,14,23,-,20200225
太原,4,16,-,20200225
运城,2,17,-,20200225
大同,4,8,-,20200225
晋城,5,5,-,20200225
朔州,2,6,-,20200225
长治,3,5,-,20200225
忻州,3,4,-,20200225
吕梁,0,6,-,20200225
阳泉,0,4,-,20200225
临汾,0,2,-,20200225
沈阳,2,26,-,20200225
大连,8,11,-,20200225
葫芦岛,6,5,1,20200225
锦州,3,9,-,20200225
盘锦,4,7,-,20200225
阜新,2,6,-,20200225
铁岭,5,2,-,20200225
丹东,1,6,-,20200225
朝阳,3,3,-,20200225
鞍山,4,-,-,20200225
辽阳,0,3,-,20200225
本溪,0,3,-,20200225
营口,0,1,-,20200225
待确认,0,1,-,20200225
长春,12,33,-,20200225
四平,5,9,1,20200225
辽源,4,3,-,20200225
通化,4,2,-,20200225
公主岭,3,3,-,20200225
延边,0,5,-,20200225
吉林市,0,5,-,20200225
松原,0,2,-,20200225
白城,1,0,-,20200225
梅河口,0,1,-,20200225
兰州,3,31,2,20200225
天水,0,12,-,20200225
平凉,3,6,-,20200225
定西,1,8,-,20200225
甘南州,0,8,-,20200225
陇南,0,4,-,20200225
白银,1,3,-,20200225
临夏州,0,3,-,20200225
庆阳,1,2,-,20200225
张掖,0,2,-,20200225
金昌,0,1,-,20200225
乌鲁木齐,10,13,-,20200225
伊犁州,12,6,-,20200225
第四师,10,-,-,20200225
第八师,2,1,1,20200225
第九师,2,1,1,20200225
昌吉州,1,3,-,20200225
吐鲁番地区,2,1,-,20200225
巴音郭楞蒙古自治州,1,2,-,20200225
第十二师,2,1,-,20200225
第六师,2,-,-,20200225
第七师,0,1,-,20200225
阿克苏地区,0,1,-,20200225
包头,6,5,-,20200225
鄂尔多斯,2,9,-,20200225
锡林郭勒盟,7,2,-,20200225
赤峰,6,3,-,20200225
巴彦淖尔,2,6,-,20200225
呼伦贝尔,3,4,-,20200225
呼和浩特,5,2,-,20200225
通辽,6,1,-,20200225
乌兰察布,2,1,-,20200225
乌海,1,1,-,20200225
兴安盟,1,0,-,20200225
银川,5,28,-,20200225
吴忠,7,21,-,20200225
固原,1,4,-,20200225
中卫,0,3,-,20200225
宁东管委会,0,1,-,20200225
石嘴山,0,1,-,20200225
待确认,0,3,-,20200225
西宁,0,15,-,20200225
海北州,0,3,-,20200225
拉萨,0,1,-,20200225
武汉,45660,7206,1774,20200222
孝感,3429,917,98,20200222
黄冈,2899,1408,95,20200222
荆州,1566,612,40,20200222
鄂州,1375,386,39,20200222
随州,1296,443,29,20200222
襄阳,1173,402,26,20200222
黄石,997,406,28,20200222
宜昌,914,273,29,20200222
荆门,914,296,37,20200222
咸宁,836,358,11,20200222
十堰,659,239,2,20200222
仙桃,571,231,19,20200222
天门,493,198,12,20200222
恩施,251,117,3,20200222
监狱系统,221,3,-,20200222
潜江,189,67,8,20200222
神农架林区,11,10,-,20200222
深圳,417,222,2,20200222
广州,343,190,-,20200222
珠海,98,52,1,20200222
东莞,93,31,1,20200222
佛山,84,34,-,20200222
中山,66,46,-,20200222
惠州,62,43,-,20200222
汕头,25,20,-,20200222
江门,23,9,-,20200222
湛江,22,12,-,20200222
肇庆,19,8,1,20200222
梅州,16,11,-,20200222
茂名,14,6,-,20200222
阳江,13,10,-,20200222
清远,12,9,-,20200222
韶关,10,5,-,20200222
揭阳,8,4,-,20200222
汕尾,5,2,-,20200222
潮州,5,4,-,20200222
河源,4,1,-,20200222
待确认,-,1,-,20200222
信阳,273,148,3,20200222
郑州,157,98,1,20200222
南阳,155,92,3,20200222
驻马店,139,106,-,20200222
商丘,91,63,4,20200222
周口,76,39,-,20200222
平顶山,58,39,1,20200222
新乡,57,32,3,20200222
安阳,53,31,-,20200222
许昌,39,21,-,20200222
漯河,35,22,-,20200222
焦作,32,15,1,20200222
洛阳,31,16,1,20200222
开封,26,16,-,20200222
鹤壁,19,9,-,20200222
濮阳,17,7,-,20200222
三门峡,7,6,1,20200222
济源,5,3,-,20200222
待确认,-,42,1,20200222
温州,504,268,1,20200222
杭州,169,121,-,20200222
宁波,157,106,-,20200222
台州,146,92,-,20200222
金华,55,37,-,20200222
嘉兴,45,22,-,20200222
绍兴,42,21,-,20200222
省十里丰监狱,36,0,-,20200222
丽水,17,14,-,20200222
衢州,14,10,-,20200222
湖州,10,6,-,20200222
舟山,10,5,-,20200222
长沙,242,130,2,20200222
岳阳,156,87,1,20200222
邵阳,102,80,1,20200222
常德,80,60,-,20200222
株洲,79,47,-,20200222
娄底,76,55,-,20200222
益阳,59,52,-,20200222
衡阳,48,37,-,20200222
永州,43,35,-,20200222
怀化,40,38,-,20200222
郴州,39,31,-,20200222
湘潭,36,19,-,20200222
湘西州,8,8,-,20200222
张家界,5,5,-,20200222
合肥,174,97,1,20200222
蚌埠,160,81,5,20200222
阜阳,155,99,-,20200222
亳州,108,73,-,20200222
安庆,83,61,-,20200222
六安,69,39,-,20200222
宿州,41,23,-,20200222
马鞍山,38,19,-,20200222
芜湖,33,25,-,20200222
铜陵,29,13,-,20200222
淮北,27,15,-,20200222
淮南,27,14,-,20200222
池州,17,10,-,20200222
滁州,13,8,-,20200222
黄山,9,6,-,20200222
宣城,6,4,-,20200222
南昌,229,162,-,20200222
新余,130,87,-,20200222
上饶,123,75,-,20200222
九江,118,47,-,20200222
宜春,106,58,-,20200222
赣州,76,40,1,20200222
抚州,72,46,-,20200222
萍乡,33,11,-,20200222
吉安,22,11,-,20200222
鹰潭,18,4,-,20200222
景德镇,6,3,-,20200222
赣江新区,1,0,-,20200222
待确认,-,11,-,20200222
济宁,253,30,-,20200222
青岛,59,34,1,20200222
临沂,49,44,-,20200222
济南,47,22,-,20200222
烟台,47,18,-,20200222
潍坊,44,17,-,20200222
威海,38,20,-,20200222
聊城,38,22,-,20200222
德州,37,12,2,20200222
泰安,35,19,1,20200222
淄博,30,14,-,20200222
枣庄,24,14,-,20200222
菏泽,18,14,-,20200222
日照,16,9,-,20200222
滨州,15,11,-,20200222
南京,93,52,-,20200222
苏州,87,49,-,20200222
徐州,79,63,-,20200222
淮安,66,37,-,20200222
无锡,55,37,-,20200222
常州,51,36,-,20200222
连云港,48,22,-,20200222
南通,40,28,-,20200222
泰州,37,25,-,20200222
盐城,27,20,-,20200222
扬州,23,15,-,20200222
宿迁,13,8,-,20200222
镇江,12,9,-,20200222
万州区,118,65,4,20200222
江北区,28,10,-,20200222
云阳县,25,19,-,20200222
綦江区,23,12,-,20200222
合川区,23,10,-,20200222
奉节县,22,10,-,20200222
开州区,21,16,1,20200222
长寿区,21,11,-,20200222
忠县,20,18,-,20200222
九龙坡区,20,11,1,20200222
垫江县,20,9,-,20200222
渝中区,20,14,-,20200222
潼南区,18,5,-,20200222
两江新区,17,7,-,20200222
渝北区,17,10,-,20200222
南岸区,15,5,-,20200222
石柱县,15,11,-,20200222
大足区,14,9,-,20200222
巫溪县,14,9,-,20200222
丰都县,10,4,-,20200222
巫山县,10,6,-,20200222
铜梁区,10,4,-,20200222
璧山区,9,7,-,20200222
